USERID|ROWNUM
1216280|196190
1166930|196191
1241592|196192
1221821|196193
1133492|196194
1118933|196195
1207886|196196
989656|196197
1163916|196198
1252171|196199
1041390|196200
1032073|196201
1177949|196202
1137651|196203
1010475|196204
1127833|196205
1244625|196206
1163570|196207
1070619|196208
1180946|196209
1058297|196210
1134863|196211
1169558|196212
1219316|196213
1179332|196214
991470|196215
1112420|196216
1050193|196217
1145911|196218
1076486|196219
1074949|196220
1239132|196221
1241140|196222
1202946|196223
1162035|196224
1157058|196225
1156829|196226
1193476|196227
1120427|196228
1116107|196229
1099126|196230
1053911|196231
1186588|196232
1164706|196233
1193983|196234
1012226|196235
1186832|196236
1126830|196237
1204249|196238
1117979|196239
1119373|196240
1137989|196241
1158595|196242
1020212|196243
1247107|196244
1004913|196245
1215202|196246
1200675|196247
1044086|196248
1070836|196249
1264828|196250
1054458|196251
1250305|196252
1163902|196253
1169703|196254
1030360|196255
1063982|196256
1177568|196257
1124025|196258
1064295|196259
1194837|196260
1181071|196261
1173904|196262
1256952|196263
1209507|196264
1208071|196265
1231561|196266
1114393|196267
1142512|196268
1125324|196269
1148138|196270
1094699|196271
1062360|196272
1151694|196273
1235738|196274
1127439|196275
1162995|196276
1051304|196277
1260614|196278
1134407|196279
1081811|196280
1006993|196281
1214715|196282
1119971|196283
1178783|196284
1157642|196285
1184513|196286
1188759|196287
1217227|196288
1195932|196289
1049961|196290
1259337|196291
995105|196292
1159311|196293
1175008|196294
1069085|196295
1250713|196296
1095271|196297
1231105|196298
1101713|196299
1150729|196300
1138926|196301
1165261|196302
1165563|196303
1206628|196304
1114375|196305
1092310|196306
1093830|196307
1237078|196308
1235802|196309
1145254|196310
1206400|196311
1058911|196312
1003317|196313
1234372|196314
1089114|196315
1062799|196316
1015483|196317
1034709|196318
1205502|196319
1004565|196320
1260903|196321
1039302|196322
1120993|196323
995912|196324
1205541|196325
1097008|196326
1093433|196327
1106181|196328
1169265|196329
1153740|196330
1227397|196331
1136896|196332
1089441|196333
1104139|196334
1038799|196335
1195864|196336
1084469|196337
1251386|196338
1097515|196339
1095847|196340
1166634|196341
1210970|196342
1058586|196343
1178390|196344
1086594|196345
1015376|196346
1248683|196347
1102818|196348
1084146|196349
1117013|196350
1173302|196351
993434|196352
1158660|196353
1094924|196354
1207871|196355
1039637|196356
1203772|196357
1236378|196358
1063476|196359
1237063|196360
1034500|196361
1130941|196362
1168442|196363
1240213|196364
1144857|196365
1256484|196366
1128898|196367
1239883|196368
1009663|196369
1233538|196370
1136987|196371
1195389|196372
1042953|196373
1191050|196374
998043|196375
1145120|196376
1212689|196377
1017680|196378
1111009|196379
1076228|196380
1045120|196381
1095239|196382
1208062|196383
1223645|196384
1013388|196385
1134458|196386
1161352|196387
1050195|196388
1068705|196389
1175592|196390
1241945|196391
1087558|196392
1104251|196393
1062525|196394
1240722|196395
1085327|196396
1144901|196397
1222583|196398
1064732|196399
1002756|196400
1155419|196401
1124666|196402
985230|196403
1144590|196404
1132369|196405
1107042|196406
1179133|196407
1255688|196408
1228434|196409
1144975|196410
1140723|196411
1158573|196412
1075963|196413
1220320|196414
1258773|196415
1054755|196416
1144938|196417
1149273|196418
1196071|196419
1116666|196420
1227031|196421
1071065|196422
1249376|196423
1059450|196424
1015847|196425
1013087|196426
1169673|196427
1265733|196428
1153782|196429
1144000|196430
1135813|196431
1262274|196432
1024494|196433
1211022|196434
1253063|196435
1034853|196436
1249397|196437
1120563|196438
1238258|196439
1088534|196440
992767|196441
1255171|196442
1173754|196443
1180850|196444
1155644|196445
1187298|196446
1086961|196447
1167448|196448
1181909|196449
1228000|196450
1225924|196451
1096202|196452
1243123|196453
1121833|196454
1240477|196455
1147720|196456
1146596|196457
1083124|196458
1122653|196459
1112711|196460
1049209|196461
1227390|196462
1174642|196463
1001657|196464
1243446|196465
1134963|196466
1248364|196467
1244935|196468
1124120|196469
994614|196470
1076250|196471
1234524|196472
1080301|196473
1150942|196474
1069973|196475
1031525|196476
1027796|196477
1080075|196478
1183970|196479
1105258|196480
1178866|196481
1152859|196482
1256732|196483
1070666|196484
1261826|196485
1035010|196486
1134320|196487
1255946|196488
1181734|196489
1184234|196490
1153923|196491
1113099|196492
1011726|196493
1104907|196494
1101430|196495
1174565|196496
1179455|196497
1079015|196498
1006380|196499
1070864|196500
1078292|196501
1047142|196502
1065990|196503
1124875|196504
1196160|196505
1106047|196506
1129344|196507
1022415|196508
1235393|196509
1012266|196510
1178045|196511
1229419|196512
1161235|196513
1208117|196514
1149776|196515
1110212|196516
1069645|196517
1109009|196518
1167764|196519
1040158|196520
1027035|196521
1143595|196522
1133719|196523
1137677|196524
1005835|196525
1037211|196526
1240260|196527
1151665|196528
1213768|196529
990680|196530
1019404|196531
1153803|196532
1131706|196533
1182490|196534
1087551|196535
1140110|196536
1055347|196537
1153438|196538
1084277|196539
1019446|196540
1008664|196541
1238824|196542
1119838|196543
1052017|196544
1108972|196545
1161598|196546
1165994|196547
1074703|196548
1145598|196549
1219875|196550
1156632|196551
1230079|196552
1034667|196553
1133985|196554
1171503|196555
1236854|196556
1084755|196557
1117453|196558
1213875|196559
1219675|196560
1120637|196561
1195313|196562
1142131|196563
1182899|196564
1003259|196565
1245878|196566
1122584|196567
1023837|196568
1103285|196569
995411|196570
1117525|196571
1039078|196572
1043776|196573
1139595|196574
1232585|196575
1069370|196576
1264303|196577
1075007|196578
1049902|196579
1202821|196580
1265554|196581
1037213|196582
1217377|196583
1140807|196584
1029508|196585
1102681|196586
1113311|196587
1173145|196588
1111806|196589
1236025|196590
1187701|196591
1226013|196592
1214044|196593
1183322|196594
1007602|196595
1194480|196596
1107193|196597
1070527|196598
1133169|196599
1172893|196600
1124846|196601
1186415|196602
1186422|196603
992943|196604
1242503|196605
1032615|196606
1223940|196607
1179953|196608
1184649|196609
1260120|196610
1030792|196611
1184211|196612
1098756|196613
1036084|196614
1211285|196615
1051754|196616
1261155|196617
1115373|196618
1090103|196619
1150541|196620
1131435|196621
1001066|196622
1061297|196623
1138780|196624
1023732|196625
1236747|196626
1168896|196627
1074446|196628
1218367|196629
1134879|196630
1115398|196631
1084313|196632
1180677|196633
1241315|196634
1120366|196635
1004312|196636
1074869|196637
1088987|196638
1231454|196639
1170465|196640
1084792|196641
1099913|196642
1090839|196643
1263964|196644
1094841|196645
1083651|196646
1000337|196647
1065455|196648
1030484|196649
1135057|196650
1247992|196651
1146329|196652
1118991|196653
1203490|196654
1208124|196655
1249490|196656
1038531|196657
1191171|196658
1189105|196659
1006737|196660
1225633|196661
1001873|196662
1153926|196663
1117700|196664
1151933|196665
1073277|196666
1052254|196667
1162935|196668
1170939|196669
1173225|196670
1035312|196671
1196100|196672
1063225|196673
1119276|196674
1068694|196675
984522|196676
1127943|196677
1218768|196678
1047690|196679
1094551|196680
1130707|196681
1073476|196682
1251051|196683
1030452|196684
1049523|196685
1209119|196686
1232688|196687
1209063|196688
1189023|196689
1007020|196690
1075529|196691
1173440|196692
1239847|196693
1210139|196694
1249307|196695
1208919|196696
1052311|196697
985284|196698
1059935|196699
1106418|196700
1052054|196701
1162148|196702
1000952|196703
1220032|196704
1076492|196705
1063854|196706
1203382|196707
1004573|196708
1226237|196709
1240433|196710
995485|196711
1198160|196712
1017591|196713
1211306|196714
1259155|196715
1203373|196716
1250535|196717
1264752|196718
1047591|196719
1205108|196720
1100452|196721
1051407|196722
1161791|196723
1199694|196724
1116473|196725
1039285|196726
1106955|196727
1160903|196728
1096282|196729
1006739|196730
993257|196731
1262608|196732
1139248|196733
1070868|196734
1025929|196735
1238905|196736
1067255|196737
1050445|196738
1260020|196739
1211708|196740
1048628|196741
1144527|196742
1041464|196743
986697|196744
1171279|196745
1244694|196746
1215011|196747
1239993|196748
1108124|196749
1117709|196750
999106|196751
1223425|196752
1136377|196753
1027290|196754
1121582|196755
1045887|196756
1008767|196757
1124483|196758
1242330|196759
1034235|196760
1136904|196761
1038712|196762
993213|196763
1177057|196764
1179234|196765
1098283|196766
1189103|196767
1015455|196768
1008872|196769
1202248|196770
1263887|196771
1200566|196772
1209967|196773
1075939|196774
1154802|196775
1056141|196776
1058986|196777
1236394|196778
1207085|196779
1075516|196780
1054290|196781
1114172|196782
1174298|196783
1231754|196784
1079240|196785
1116561|196786
1172053|196787
1050986|196788
1155293|196789
1061634|196790
1153127|196791
1031700|196792
1192691|196793
1135958|196794
1013042|196795
1110923|196796
1036566|196797
999464|196798
1156036|196799
1212178|196800
1201219|196801
1045010|196802
1192021|196803
1185793|196804
1174210|196805
1058757|196806
1000470|196807
1126923|196808
1254322|196809
996084|196810
1052759|196811
1053252|196812
1194795|196813
1178084|196814
1011630|196815
1128485|196816
1118037|196817
1103149|196818
1179752|196819
1258974|196820
1041771|196821
1037446|196822
1072691|196823
1174946|196824
1215341|196825
1263120|196826
1155407|196827
1111949|196828
1028007|196829
1095668|196830
1121456|196831
1204687|196832
989871|196833
1196819|196834
1146890|196835
1167446|196836
1234237|196837
1112622|196838
1132005|196839
1160117|196840
1112066|196841
1258267|196842
1179836|196843
1083089|196844
1147722|196845
1091646|196846
1206825|196847
1251580|196848
1109477|196849
1225779|196850
1169071|196851
1137234|196852
1205266|196853
1127156|196854
1145083|196855
1089062|196856
1136412|196857
1231913|196858
1103312|196859
1198640|196860
1075636|196861
993067|196862
1134994|196863
1209612|196864
1257940|196865
1134501|196866
1156002|196867
1082108|196868
1083316|196869
1066689|196870
1258869|196871
1223379|196872
1056119|196873
1068321|196874
1110944|196875
1189284|196876
1098668|196877
1235205|196878
1112362|196879
1206225|196880
1213822|196881
1056430|196882
1198832|196883
1119047|196884
1218632|196885
1131582|196886
1071419|196887
1114041|196888
1185605|196889
1051246|196890
1151112|196891
1232727|196892
1099881|196893
1135183|196894
1226874|196895
1251734|196896
1167734|196897
1180604|196898
1196198|196899
1090027|196900
1245752|196901
1055202|196902
1153816|196903
1076877|196904
1118340|196905
1220804|196906
1152619|196907
1109621|196908
1086640|196909
1203067|196910
1151291|196911
1157997|196912
1097770|196913
1178087|196914
1063953|196915
1165530|196916
1263042|196917
1214814|196918
1053178|196919
1224384|196920
1265766|196921
1069672|196922
1127461|196923
1087641|196924
1112899|196925
1135107|196926
1035082|196927
1221834|196928
1123154|196929
1177812|196930
1068023|196931
1256337|196932
1131050|196933
1242223|196934
1253756|196935
1058273|196936
1168121|196937
1032360|196938
1118338|196939
1095243|196940
1197924|196941
1129147|196942
1065653|196943
999856|196944
1153445|196945
1135151|196946
1090316|196947
1221299|196948
1180325|196949
1058369|196950
1164409|196951
1207767|196952
1199878|196953
1257655|196954
1080622|196955
1015756|196956
1160080|196957
1124930|196958
1084188|196959
1219208|196960
1154293|196961
1070214|196962
1025170|196963
1113453|196964
1159249|196965
1031092|196966
1186822|196967
1143217|196968
1165613|196969
1053214|196970
1152642|196971
1180806|196972
1039509|196973
1167599|196974
1018426|196975
1258310|196976
1135910|196977
1265527|196978
990091|196979
1251261|196980
1055969|196981
1148920|196982
1210518|196983
1016111|196984
1127717|196985
1099021|196986
1251425|196987
1134643|196988
1007150|196989
1132766|196990
1255333|196991
1098783|196992
1084604|196993
1255725|196994
1165849|196995
1213087|196996
1149744|196997
1160550|196998
1242854|196999
1115356|197000
1176136|197001
1148007|197002
1256472|197003
1087842|197004
1096476|197005
1169924|197006
1169842|197007
1028667|197008
1136891|197009
1254505|197010
1204523|197011
1079705|197012
1229300|197013
1052237|197014
1227966|197015
1131664|197016
1241638|197017
1108287|197018
1125585|197019
1233148|197020
1001894|197021
1224852|197022
1172197|197023
1125500|197024
1157259|197025
1073437|197026
1098812|197027
1090507|197028
1108659|197029
1143736|197030
1125425|197031
1050446|197032
1006806|197033
1172253|197034
1024049|197035
1208756|197036
1264318|197037
1191948|197038
1025956|197039
1117368|197040
1248893|197041
1030343|197042
1090823|197043
1213819|197044
1205182|197045
1021991|197046
1152673|197047
1221782|197048
1042020|197049
1094917|197050
1220288|197051
1246581|197052
1175239|197053
1227749|197054
1095828|197055
1198849|197056
984236|197057
1126662|197058
1155128|197059
1236812|197060
1094919|197061
1024930|197062
1156699|197063
1169192|197064
1260904|197065
1099760|197066
1249673|197067
1029884|197068
1121373|197069
1091680|197070
1209444|197071
1107742|197072
1114412|197073
1206241|197074
1236692|197075
1109244|197076
1171985|197077
1133885|197078
1026565|197079
1071266|197080
1084889|197081
1166985|197082
1122601|197083
1014235|197084
1007076|197085
1132319|197086
1133079|197087
1191381|197088
1138484|197089
1089387|197090
1180215|197091
1166407|197092
1084164|197093
1220820|197094
1188414|197095
1029104|197096
1151679|197097
1207956|197098
1157622|197099
1043564|197100
1260666|197101
1163952|197102
1129001|197103
1129548|197104
1148236|197105
1215731|197106
1185963|197107
1024247|197108
1172359|197109
1259480|197110
1030580|197111
1075252|197112
990419|197113
1209514|197114
1135871|197115
1144384|197116
1186145|197117
1117321|197118
1185556|197119
1255227|197120
1152357|197121
1183522|197122
1019936|197123
1022240|197124
1200060|197125
1255096|197126
1039913|197127
1153713|197128
1197344|197129
1198305|197130
1074077|197131
1262329|197132
1193950|197133
990090|197134
1245379|197135
1156362|197136
1255802|197137
1163774|197138
1137481|197139
1018750|197140
1022572|197141
1149118|197142
1083881|197143
1185369|197144
1264042|197145
1135710|197146
1119458|197147
1259662|197148
1197366|197149
1059375|197150
1067994|197151
1223613|197152
1248179|197153
985149|197154
1040949|197155
1200514|197156
1007551|197157
1097635|197158
1111656|197159
1063238|197160
1211538|197161
1104751|197162
1146751|197163
1182117|197164
1106370|197165
1088842|197166
1252731|197167
1100223|197168
1191748|197169
1256311|197170
1041946|197171
1167789|197172
1173349|197173
1231602|197174
1209713|197175
998096|197176
1110183|197177
1052688|197178
1164819|197179
1195684|197180
1197436|197181
1192509|197182
1223366|197183
1199753|197184
1090812|197185
1107161|197186
1072923|197187
1227472|197188
